path,duration,emotion,dataset
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_ring_disgust.wav,2.379,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_ripe_disgust.wav,2.551,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_road_disgust.wav,2.392,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_room_disgust.wav,2.431,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_rose_disgust.wav,2.671,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_rot_disgust.wav,2.483,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_rough_disgust.wav,2.718,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_rush_disgust.wav,2.749,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_said_disgust.wav,2.496,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_sail_disgust.wav,2.531,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_search_disgust.wav,2.78,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_seize_disgust.wav,2.856,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_sell_disgust.wav,2.404,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_shack_disgust.wav,2.592,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_shall_disgust.wav,2.585,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_shawl_disgust.wav,2.454,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_sheep_disgust.wav,2.205,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_shirt_disgust.wav,2.654,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_should_disgust.wav,2.705,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_shout_disgust.wav,2.466,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_size_disgust.wav,2.668,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_soap_disgust.wav,2.585,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_soup_disgust.wav,2.354,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_sour_disgust.wav,2.704,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_south_disgust.wav,2.612,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_sub_disgust.wav,2.508,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_such_disgust.wav,2.661,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_sure_disgust.wav,2.372,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_take_disgust.wav,2.468,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_talk_disgust.wav,2.516,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_tape_disgust.wav,2.599,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_team_disgust.wav,2.529,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_tell_disgust.wav,2.356,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_thin_disgust.wav,2.521,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_third_disgust.wav,2.482,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_thought_disgust.wav,2.538,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_thumb_disgust.wav,2.387,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_time_disgust.wav,2.559,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_tip_disgust.wav,2.354,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_tire_disgust.wav,2.508,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_ton_disgust.wav,2.263,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_tool_disgust.wav,2.501,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_tough_disgust.wav,2.523,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_turn_disgust.wav,2.587,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_vine_disgust.wav,2.476,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_voice_disgust.wav,2.711,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_void_disgust.wav,2.561,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_vote_disgust.wav,2.418,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_wag_disgust.wav,2.555,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_walk_disgust.wav,2.59,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_wash_disgust.wav,2.701,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_week_disgust.wav,2.499,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_wheat_disgust.wav,2.496,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_when_disgust.wav,2.554,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_which_disgust.wav,2.594,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_whip_disgust.wav,2.342,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_white_disgust.wav,2.693,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_wife_disgust.wav,2.676,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_wire_disgust.wav,2.538,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_witch_disgust.wav,2.752,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_yearn_disgust.wav,2.592,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_yes_disgust.wav,2.449,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_young_disgust.wav,2.609,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_disgust\YAF_youth_disgust.wav,2.674,disgust,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_back_fear.wav,1.651,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_bar_fear.wav,1.664,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_base_fear.wav,1.882,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_bath_fear.wav,1.672,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_bean_fear.wav,1.488,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_beg_fear.wav,1.597,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_bite_fear.wav,1.518,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_boat_fear.wav,1.319,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_bone_fear.wav,1.774,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_book_fear.wav,1.637,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_bought_fear.wav,1.716,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_burn_fear.wav,1.638,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_cab_fear.wav,1.897,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_calm_fear.wav,1.708,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_came_fear.wav,2.033,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_cause_fear.wav,1.808,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_chain_fear.wav,1.839,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_chair_fear.wav,1.766,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_chalk_fear.wav,1.334,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_chat_fear.wav,1.748,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_check_fear.wav,1.917,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_cheek_fear.wav,1.774,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_chief_fear.wav,1.735,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_choice_fear.wav,1.254,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_cool_fear.wav,1.88,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_dab_fear.wav,1.533,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_date_fear.wav,1.907,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_dead_fear.wav,1.65,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_death_fear.wav,1.312,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_deep_fear.wav,1.771,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_dime_fear.wav,1.312,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_dip_fear.wav,1.722,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_ditch_fear.wav,1.851,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_dodge_fear.wav,1.843,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_dog_fear.wav,1.729,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_doll_fear.wav,1.845,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_door_fear.wav,1.433,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_fail_fear.wav,1.703,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_fall_fear.wav,1.36,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_far_fear.wav,1.666,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_fat_fear.wav,1.477,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_fit_fear.wav,1.807,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_five_fear.wav,1.788,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_food_fear.wav,1.759,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_gap_fear.wav,1.487,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_gas_fear.wav,1.698,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_gaze_fear.wav,2.046,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_germ_fear.wav,1.741,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_get_fear.wav,1.679,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_gin_fear.wav,1.703,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_goal_fear.wav,1.742,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_good_fear.wav,1.703,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_goose_fear.wav,1.48,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_gun_fear.wav,1.7,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_half_fear.wav,1.659,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_hall_fear.wav,1.673,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_hash_fear.wav,1.582,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_hate_fear.wav,1.842,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_have_fear.wav,1.951,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_haze_fear.wav,2.061,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_hire_fear.wav,1.677,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_hit_fear.wav,1.578,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_hole_fear.wav,1.847,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_home_fear.wav,1.399,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_hurl_fear.wav,1.382,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_hush_fear.wav,1.653,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_jail_fear.wav,1.445,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_jar_fear.wav,1.517,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_join_fear.wav,1.926,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_judge_fear.wav,2.04,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_jug_fear.wav,1.666,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_juice_fear.wav,1.817,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_keen_fear.wav,1.538,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_keep_fear.wav,1.947,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_keg_fear.wav,1.851,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_kick_fear.wav,1.927,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_kill_fear.wav,1.734,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_king_fear.wav,1.492,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_kite_fear.wav,1.706,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_knock_fear.wav,1.628,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_late_fear.wav,1.791,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_laud_fear.wav,1.514,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_lean_fear.wav,1.875,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_learn_fear.wav,1.789,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_lease_fear.wav,1.796,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_lid_fear.wav,1.727,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_life_fear.wav,1.673,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_limb_fear.wav,1.428,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_live_fear.wav,1.877,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_loaf_fear.wav,1.874,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_long_fear.wav,1.831,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_lore_fear.wav,1.976,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_lose_fear.wav,1.928,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_lot_fear.wav,1.469,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_love_fear.wav,1.494,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_luck_fear.wav,1.804,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_make_fear.wav,1.9,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_match_fear.wav,1.939,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_merge_fear.wav,1.885,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_mess_fear.wav,1.806,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_met_fear.wav,1.425,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_mill_fear.wav,1.525,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_mob_fear.wav,1.673,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_mode_fear.wav,1.609,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_mood_fear.wav,1.682,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_moon_fear.wav,1.541,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_mop_fear.wav,1.442,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_mouse_fear.wav,1.545,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_nag_fear.wav,1.599,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_name_fear.wav,1.661,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_near_fear.wav,1.644,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_neat_fear.wav,1.645,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_nice_fear.wav,1.716,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_note_fear.wav,1.672,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_numb_fear.wav,1.699,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_pad_fear.wav,1.754,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_page_fear.wav,1.744,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_pain_fear.wav,1.637,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_pass_fear.wav,1.662,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_pearl_fear.wav,1.604,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_peg_fear.wav,1.556,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_perch_fear.wav,1.669,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_phone_fear.wav,1.826,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_pick_fear.wav,1.775,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_pike_fear.wav,1.669,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_pole_fear.wav,1.722,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_pool_fear.wav,1.421,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_puff_fear.wav,1.542,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_rag_fear.wav,1.716,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_raid_fear.wav,1.68,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_rain_fear.wav,1.717,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_raise_fear.wav,1.842,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_rat_fear.wav,1.78,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_reach_fear.wav,1.736,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_read_fear.wav,1.834,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_red_fear.wav,1.642,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_ring_fear.wav,1.699,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_ripe_fear.wav,1.659,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_road_fear.wav,1.843,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_room_fear.wav,1.748,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_rose_fear.wav,1.748,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_rot_fear.wav,1.749,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_rough_fear.wav,1.898,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_rush_fear.wav,1.781,fear,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_fear\YAF_said_fear.wav,1.664,fear,TESS
